Estera,Błaszczyk,5911456285
Reginald,Bilski,8689377413
Andżelika,Rybarczyk,8661934157
Janusz,Janiszewski,7848124556
Anatol,Zaremba,1718779178
Mikołaj,Jastrzębski,6888510105
Edward,Piasecki,1188826910
Ludwik,Musiał,2673384968
Anastazja,Kaczor,3035813595
Gloria,Chojnacki,2476959576
Nestor,Pytel,9746831116
Ksawera,Sroka,0090492646
Teodor,Skóra,7907390634
Seweryn,Bielawski,7678822082
Żaneta,Stachurski,4135990395
Justyna,Żurek,5420234165
Penelopa,Konopka,0638927061
Jeremi,Flis,4411561848
Izaak,Szczepański,2197739714
Gilbert,Wroński,3097906088
Justyn,Grabowski,5415920026
Adelajda,Kwieciński,1783879360
Bazyli,Stanisławski,4493744212
Emilia,Dziuba,3995019433
Izaak,Tomczak,4007377505
Natan,Stachowicz,6358989174
Reginald,Więckowski,3177252548
Andrzej,Kowalski,3385186967
Pelagia,Jarząbek,5562302865
Maurycy,Grzyb,0397780523
Franciszka,Cichocki,9957865346
Ksenofont,Żak,5292832212
Gwido,Górny,2013281681
Alan,Nawrot,7589229648
Jerzy,Kępa,0595570713
Renata,Falkowski,0850976584
Roman,Skowronek,7052720948
Eliza,Prokop,6947858519
Bernard,Zych,3930538133
Marianna,Niewiadomski,3530299100
Ludwika,Krawiec,8429939567
Edgar,Kurowski,1052947071
Samuel,Borek,8403117307
Wiktor,Szczepański,7562367541
Ginewra,Kogut,1963522398
Rafał,Kacprzak,3625502230
Tomasz,Koza,9853883206
Natan,Kołodziej,6376565952
Paulina,Herman,2594210551
Paula,Kuciński,9930532906
Filemon,Duszyński,9657962303
Krzysztof,Bąk,4526805495
Dominik,Ziętek,6973247376
Andrzej,Cichocki,1079068917
Marceli,Kędziora,8393329098
Harald,Sokół,2351021316
Eudokia,Błaszczyk,4615989802
Prokop,Barański,5339776325
Rebeka,Karczewski,7361920651
Anna,Czarnecki,6936250764
Borys,Podgórski,2045131321
Martyna,Sławiński,4740182387
Zachary,Przybysz,2024131768
August,Kruszewski,0817831020
Zachariasz,Rosiak,3960928553
Sylwester,Szymczyk,5901280007
Benedykt,Ossowski,7718053630
Konstanty,Jastrzębski,7759308212
Florencja,Grochowski,3639524727
Jozue,Krawiec,4646389334
Joanna,Nowak,2887161474
Łukasz,Kaleta,0745653336
Maurycy,Popławski,4263594746
Ernest,Panek,5043875686
Żaneta,Żyła,3684625714
Miron,Borek,8090202513
Miron,Rakowski,5940725558
Katarzyna,Stanek,4780392852
Tobiasz,Lisowski,3342132442
Wacław,Śliwiński,9137509059
Aleksy,Prus,2930466631
Karolina,Lipka,4305135102
Sara,Kawa,0412281747
Wanesa,Skrzypczak,8636766778
Alfred,Janus,4261153790
Szymon,Zajączkowski,8689687464
Patrycjusz,Golec,9298829887
Zygmunt,Przybysz,0301175379
Apollinary,Kmiecik,5649364870
Samson,Klimczak,9267535593
Laura,Miśkiewicz,6672290583
Ludwik,Wilczyński,5035624221
Karol,Kalisz,7187030217
Cecyliusz,Zwoliński,0097395539
Roksana,Lisowski,3809238236
Gerald,Świerczyński,9749785083
Bazyli,Ciesielski,4696852271
Małgorzata,Sokół,1935341808
Aleksandra,Turek,6730028484
Feliks,Szydłowski,0173357501
Hugo,Wilczyński,4317614561
Makary,Sikorski,4281084326
Ida,Noga,0506215746
Laurenty,Sosnowski,5526693606
Ada,Korzeniowski,6048532312
Gerald,Stachowicz,7825860040
Eugeniusz,Dudziński,0168094815
Luiza,Strzelecki,7499852813
Donald,Sobczak,8507396756
Beatrycze,Głąb,1848151284
Sybilla,Leśniak,8779303849
Walentyna,Piasecki,8768235164
Mojżesz,Stępniak,2925757362
Sylwia,Misztal,7368657549
Gilbert,Zaremba,8932047577
Patryk,Podgórski,4570063975
Sara,Iwański,7955688374
Rajnold,Urbaniak,5390042289
Elżbieta,Bogucki,4119786624
Filemon,Furman,3429670601
Dionizy,Szostak,7569292756
Zofia,Michalak,1524867078
Romeo,Antczak,4323905547
Patrycja,Karwowski,3132296017
Makary,Łukaszewski,2329843249
Wanesa,Lewandowski,7038309347
Seweryn,Lis,4680533959
Aleksander,Krysiak,0580048362
Leila,Ostrowski,0080178994
Gedeon,Żurawski,9838182126
Anna,Kruk,6728985595
Ewelina,Adamczak,4211790846
Igor,Mroczek,7512173132
Nikola,Błaszczak,7551669410
Miron,Małek,9395165440
Sebastian,Majka,2335336539
Walery,Niedzielski,4512245278
Jonatan,Niemiec,6538512918
Amanda,Ziółkowski,6366276709
Robert,Zwoliński,9236110620
Ada,Filipek,9062306509
Paulina,Krzemiński,4588017472
Katarzyna,Kołodziejski,9451243923
Olga,Bogusz,6381563477
Kalistrat,Kurowski,9761271616
Błażej,Pietruszka,9561316168
Dionizy,Szymczyk,5264167975
Filipa,Jędrzejczyk,1701972182
Zoe,Górski,8635311610
Stefan,Leszczyński,0600414498
Cecyliusz,Guzik,0512622590
Paweł,Czyżewski,7015502471
Klara,Bielawski,5375922656
Kalistrat,Gołąb,2604362694
Paula,Borowiec,1399964658
Zoe,Jóźwiak,5181855463
Walenty,Markiewicz,4154354873
Włodzimierz,Jagodziński,3080494327
Krystyna,Świątek,5546854223
Włodzimierz,Gawroński,6917580376
Hilarion,Górniak,9432950048
Daniel,Misztal,3725640430
Wiktoria,Bednarski,8787845520
Ida,Kubicki,6767589114
Ryszard,Michalczyk,7169093243
Magnus,Borowski,7491210183
Zuzanna,Wroński,0427901951
Maja,Komorowski,1971660109
Albert,Drzewiecki,0276703007
Spirydion,Stanisławski,6439960997
Anna,Kałuża,8020102469
Olaf,Laskowski,4832566815
Piotr,Graczyk,3959117647
Nazariusz,Świerczyński,5160693509
Waleria,Leszczyński,7900034858
Samuel,Nowaczyk,1990966549
Ruta,Świerczyński,3808471089
Bertrand,Ossowski,6258092044
Ireneusz,Majewski,0266692108
Nadzieja,Sołtys,4424728863
Sara,Karpiński,3616687847
Reginald,Pilch,8096142750
Romeo,Ziętek,9682955473
Fryderyk,Rosa,0979579017
Walerian,Serafin,2748194955
Klarencjusz,Domański,5264075511
Pantaleon,Przybylski,9451768480
Franciszek,Jackowski,6359825208
Lilianna,Bieńkowski,5977792266
Filip,Lewandowski,2070725087
Ginewra,Janusz,3269572408
Teodor,Dąbrowski,7679535071
Bruno,Karpiński,7098012087
Dawid,Kosowski,4372000945
Klaudiusz,Majewski,2464680903
Waleria,Śliwiński,5550863013
Zofia,Olejniczak,1540772974
Samuel,Kędziora,8196725479
Nina,Krukowski,5312815566
Roderyk,Paszkowski,6999008948
Hanna,Czapla,8337308725
Lucja,Nawrocki,6444711142
Wawrzyniec,Paluch,0231174204
Sybilla,Stefański,8896846287
Oleg,Krzemiński,9721513969
Jerzy,Kolasa,5050225113
Leila,Pietrzak,3349257063
Ruta,Wyszyński,1458251312
Krystyna,Pietrzak,6349452360
Klarencjusz,Kulig,4850999684
Korneliusz,Wiącek,0660401232
Bertram,Rybarczyk,9140774864
Julia,Łuczak,6760189052
Helena,Jarosz,0933889891
Artur,Michałek,7983971170
Edgar,Gałka,3873338319
Rozalia,Marciniak,3433260784
Mojżesz,Murawski,4737287422
Seweryn,Buczek,6527508933
Serafina,Zielonka,2100180945
Patrycy,Pietrzyk,6516700768
Agata,Kolasa,7590844333
Korneliusz,Duszyński,9171130253
Natanael,Krzemiński,7036968148
Agnieszka,Staszewski,0198375007
Dorota,Pluta,8333778890
Janina,Zajączkowski,6981557711
Rachela,Mikołajczyk,4740245057
Patrycjusz,Kaczmarski,6755904554
Roksana,Kuc,1268672738
Larysa,Rakowski,1352411029
Modest,Kubacki,4423781764
Gabriel,Drozd,6907797692
Ernest,Duszyński,7213903809
Antonina,Piłat,4094497377
Ada,Majchrzak,1845865768
Fryderyk,Bieńkowski,3596557114
Porfiriusz,Więckowski,8895310150
Józefina,Ratajczak,3404894015
Ksenia,Grzyb,4073135148
Antonina,Furman,6351938333
Laurencja,Mikołajczyk,3436676537
Nikola,Urbańczyk,0832761203
Baldwin,Kuciński,9172149818
Alfred,Malinowski,4131814314
Emilia,Bożek,6567619459
Archibald,Porębski,2556384287
Aurora,Różycki,0337688494
Cyrus,Jurkowski,3945912801
Gertruda,Kaleta,2249405237
Dorian,Gawlik,3736612365
Arkadiusz,Zawada,2934573926
Rachela,Majcher,7003079800
Wacław,Kawa,0580496444
Sybilla,Jasiński,9968912754
Łazarz,Kucharczyk,6133215634
Jozue,Kubicki,0079841007
Antonina,Sowiński,1001705035
Stella,Zając,4503124375
Porfiriusz,Mika,8775396115
Julita,Piechota,3342573863
Joanna,Bednarz,4999784488
Oliwia,Pakuła,1614801591
Rajnold,Smoliński,7890473440
Fabian,Czarnecki,8327698564
Jan,Milczarek,3349577875
Koralia,Bielecki,6510964894
Zachary,Wasilewski,0364411386
Horacy,Kotowski,9724246402
Laurencja,Miller,6608795368
Laura,Mikołajczyk,9765539224
Prokles,Matusiak,8222634647
Wirginia,Dobosz,9982887166
Zofia,Augustyniak,6064610784
Łazarz,Cichy,5850238748
Julian,Lisowski,1633628380
Antonina,Napierała,7136909085
Eudokia,Maliszewski,8655247571
Patrycy,Gajewski,8329764610
Paweł,Słowik,3208594441
Maja,Bukowski,4155041293
Roman,Kapusta,8958978581
Sabina,Chmielewski,8144561885
Baldwin,Kujawa,5634332314
Bibiana,Kaczmarek,7060617238
Roderyk,Skrzypczak,0285874950
Orestes,Witek,9562540078
Ludwika,Dobosz,0672502828
Natan,Kasprzyk,5288270189
Gerald,Jurkiewicz,7410340276
Erast,Jagiełło,8106303571
Waleria,Buczyński,4542118467
Greta,Bogucki,1624131314
Koralia,Markiewicz,3238829087
Cyryl,Marek,5006875728
Cyryl,Chmura,3989679799
Cecyliusz,Zieliński,1880189878
Archibald,Jędrzejczyk,5659646142
Laurencjusz,Mazur,3578910308
Hipolit,Zając,5332462119
Horacy,Napierała,6029854266
Fryderyk,Zwoliński,2032176906
Salomon,Frankowski,6507590501
Wilhelmina,Lesiak,3392966112
Korneliusz,Golec,7911036704
Stanisław,Rakowski,2380131873
Cecyliusz,Kwiecień,2609401716
Franciszka,Matysiak,2374031925
Eliza,Pietruszka,1515099448
Serafina,Puchalski,5833839997
Oliwier,Nowakowski,3079183702
Serafina,Modzelewski,2040603447
Abraham,Polak,8849914144
Aida,Polak,8500939806
Roland,Broda,7301263226
Konstantyn,Żyła,0381089573
Tamara,Rzepka,9356698918
Teresa,Kowal,1420994946
Beatrycze,Korzeniowski,3300736835
Hieronim,Filipowicz,5449884017
Baldwin,Zięba,5218241221
Bazyli,Musiał,8326122040
Aaron,Kaczorowski,4244003995
Leon,Niedzielski,8455041142
Beniamin,Janiak,6297127389
Romeo,Socha,3962023601
Kalistrat,Kalinowski,4635449283
Agata,Pawlikowski,6552444570
Olga,Koper,7702517751
Ariadna,Chrzanowski,2119605224
Bruno,Owczarek,2640334107
Julian,Kuciński,5159652108
Eudoksja,Gałka,6696205547
Patrycjusz,Brzeziński,6331801011
Tekla,Rosiński,3768457006
Orestes,Florek,3085135296
Jozue,Prus,2829367133
Paula,Gołębiewski,8335531839
Liza,Stankiewicz,6567386698
Aida,Grabowski,7461274254
Eleonora,Góral,7898935922
Laurencja,Siwek,1375497071
Szymon,Czekaj,6691217219
Lucja,Wrona,5050291392
Igor,Wesołowski,3952525395
Adelajda,Zawadzki,1762683740
Ada,Rudziński,6979373646
Baldwin,Matuszewski,6260989561
Randolf,Szczerba,4958641971
Laura,Leśniak,5723152678
Aida,Krajewski,5026973565
Ofelia,Kozieł,3742468680
Henryk,Wąsik,2363147464
Adelajda,Dominiak,0480442020
Larysa,Krawiec,4525985381
Mateusz,Mrozek,5350853409
Wiktoria,Woś,5457173206
Ernest,Szulc,8635888440
Michał,Osiński,8246953793
Izaak,Krupa,0266356475
Mateusz,Falkowski,5908900300
Klara,Florek,4563551676
Szymon,Żurawski,7267323943
Sergiusz,Kowal,4470635379
Sybilla,Maj,9380082837
Natalia,Lisowski,6985293916
Demetriusz,Kujawa,4375314825
Klementyna,Koza,6870320921
Beniamin,Mazur,8160946073
Ksenofont,Paczkowski,2399973040
Emilia,Prus,4859830353
Nikodem,Pawłowski,6051437420
Kornelia,Matusiak,4404713717
Dawid,Wróbel,8707903860
Ruta,Kaźmierczak,0755587647
Paweł,Szczęsna,6424278964
Robert,Rosiak,2515665196
Anatol,Nowaczyk,8853070401
Oskar,Górski,6158179209
Feliks,Świderski,7714158344
Emilia,Krakowiak,1835495656
Walerian,Pietrzyk,2793283758
Ewa,Kozieł,1308604039
Izolda,Dębowski,9995853592
Eleazar,Borek,0678354104
Leonard,Bednarz,7519845588
Gerazym,Zalewski,9220806625
Emilia,Sołtys,2855847654
Marcin,Iwański,2393486155
Lucjan,Biernacki,6771106646
Laura,Partyka,1556434512
Maksym,Kubiak,4639696692
Ada,Paszkowski,7845476452
Patrycjusz,Rosiński,6622563121
Adam,Grzegorczyk,8338756334
Jakubina,Stefaniak,1067408590
Reginald,Wypych,7920534945
Cyryl,Pilarski,2485275618
Artur,Borek,5899463479
Hugo,Tokarski,5002919767
Fabian,Grzyb,3507374003
Melania,Jakubiak,7868317792
Ludwika,Izdebski,5872125240
Erast,Jastrzębski,6750506339
Walery,Stanisławski,7381099979
Arnold,Wyszyński,4349271013
Wacław,Kowalski,1243076137
Gabriela,Wójcik,0075779852
Gedeon,Raczyński,6956676056
Aleksy,Bielecki,0979081976
Karolina,Dziuba,0007774890
Józefina,Wojciechowski,2844818216
Emilia,Tokarski,3897334795
Apollinary,Płonka,6424799456
Ginewra,Szymczak,0250970726
Filip,Marciniak,7568391168
Seweryn,Kucharczyk,3556230943
Brygida,Dubiel,5481384052
Stefan,Łuczak,7167399899
Arystarch,Ciesielski,4924291195
Mateusz,Wójcik,9077255926
Gerazym,Porębski,1697216705
Olga,Bednarz,5554122156
Rozalia,Markiewicz,0255561260
Franciszek,Pilch,7108241629
Cyryl,Milewski,5331934956
Ida,Rybarczyk,6216138559
Randolf,Urbańczyk,3999726153
Łucja,Jasiński,5974150805
Gloria,Izdebski,5296155582
Dariusz,Marciniak,0709612962
Eleonora,Wójtowicz,3681490744
Leonid,Tokarski,5341506965
Wincenty,Lewandowski,6956537995
Adelajda,Włodarczyk,7301320707
Szymon,Jakubowski,8662605261
Judyta,Pawłowski,3551707646
Eudokia,Konopka,1081678669
Witalis,Lipiński,3288900040
Erwin,Izdebski,7923269350
Serafin,Janicki,3441614658
Witalis,Dziuba,7703651607
Ewa,Puchalski,6082380139
Helena,Przybysz,0505924508
Roman,Zdunek,5170505667
Ksenia,Sitek,6866230382
Porfiry,Czerwiński,3024096640
Irena,Pasternak,7113045199
Agnieszka,Domagała,5119972824
Konstanty,Flis,8248911838
Bertrand,Królikowski,0548165746
Władysław,Dominiak,8768029035
Weronika,Lach,5227220039
Oskar,Lis,8062501835
Ksenia,Góral,4826468026
Krystian,Stelmach,2019559058
Polikarp,Drabik,6303457637
Samson,Rosiak,6434430790
Marcin,Stolarczyk,4342468843
Ada,Jagiełło,4488129509
Natalia,Zieliński,3354684243
Emil,Kwaśniewski,2724698958
Nestor,Kowalewski,7072427773
Magdalena,Gałązka,9829952633
Małgorzata,Lesiak,0153616293
Roksana,Puchalski,8981546472
Oskar,Wójcicki,7329325830
Paweł,Kaczyński,7028552436
Diana,Wolak,4564674936
Sebastian,Koza,8636414314
Jeremiasz,Mrozek,4852994500
Lidia,Gadomski,3594459032
Izydor,Woliński,8069732836
Zygmunt,Kostecki,7927458929
Laurenty,Bednarczyk,4996392651
Korneli,Staniszewski,6444402714
Porfiry,Pasternak,1892750503
Arnold,Niemiec,5559570783
Berta,Bielecki,6822900715
Edgar,Małek,6324892455
Cecyliusz,Strzelecki,6530339788
Ruta,Kędziora,0153401754
Laurencjusz,Żuk,9604129861
Ferdynanda,Rudnicki,8521490151
Jeremi,Malicki,6352423537
Włodzimierz,Jaros,3348983150
Sybilla,Michałowski,4925476382
Cyrus,Siedlecki,2057749002
Herbert,Szczerba,8911264229
Wilfryd,Grabowski,5065268899
Ewa,Trzciński,6164551916
Joanna,Filipek,9243411356
Eudokia,Koper,5028254237
Wawrzyniec,Czekaj,0183580094
Pankracy,Rybarczyk,2252015944
Justyna,Niedziela,5252706058
Konstantyn,Ciesielski,4882070355
Ewa,Gruszczyński,5339600860
Kazimierz,Kwiecień,2214823105
Atanazy,Pawlikowski,8580244100
Oliwia,Bednarz,9332251199
Barbara,Kasprzyk,6441406562
Harald,Orzechowski,4361899057
Horacy,Jastrzębski,2456836255
Konstancja,Krupiński,3492842736
Feliks,Zaborowski,9837149223
Maurycy,Gąsior,3274692177
Edwin,Urbańczyk,7884568936
Eleonora,Gwóźdź,4135999190
Bazyli,Kamiński,5529263611
Laurencjusz,Owczarek,5835504987
Spirydion,Buczek,0645752326
Natanael,Łapiński,4730502489
Matylda,Karpiński,5294733568
Stefan,Borowiec,6500747856
Jeremi,Skiba,3297008892
Lucjan,Mackiewicz,8096133974
Albert,Tomczyk,8826170442
Walery,Furman,8769223364
Karol,Wilczek,4936064893
Ksawera,Lis,6027761434
Rajnold,Kalinowski,8145617727
Serafina,Graczyk,0657114602
Irena,Iwański,5307494929
Tacjana,Stolarczyk,6971783773
Walentyn,Książek,5311106014
Marceli,Kopeć,0016683442
Janina,Szyszka,8836109694
Bibianna,Andrzejewski,0678277067
Bertrand,Stachura,9448220164
Patrycy,Wąsik,9845960135
Ada,Duszyński,5214817026
Rafał,Gałka,0215733490
Błażej,Janas,3987315099
Porfiry,Pawlikowski,3383235320
Emilia,Włodarski,8567438371
Stefan,Krupa,2936027009
Ada,Rzepka,9978574188
Alina,Adamus,0182167995
Bertram,Bielak,1455642775
Agaton,Sobolewski,0438330106
Marcin,Witek,1618901730
Sybilla,Szafrański,0947384805
Efraim,Kasprzak,6936648969
Leonard,Jagielski,0023892307
Gabriela,Zając,7050198907
Alina,Góra,3260347357
Adam,Witczak,4671739999
Ofelia,Borowiec,0395357280
Zofia,Osiński,6557168334
Gedeon,Skoczylas,5602083842
Edmund,Wolny,2770568012
Julita,Łukasik,9551154585
Tacjana,Kwiatkowski,3006371206
Antonina,Filipowicz,4852176214
Gerazym,Świerczyński,7201542728
Korneliusz,Krysiak,3504370459
Dorota,Pytel,9774946822
Dionizy,Bagiński,9824459281
Tacjana,Krzemiński,6847898189
Sylwia,Bąk,8169636463
Krystian,Olejnik,8228548751
Leonard,Miśkiewicz,5469191665
Andżelika,Buczkowski,1967509418
Paulina,Lis,2053960858
Emilia,Dudzik,7552458978
Wawrzyniec,Krzemiński,2522865208
Gerald,Raczyński,6567746205
Sybilla,Filipiak,9059520776
Jadwiga,Kubik,7196007062
Romeo,Świerczyński,5829192808
Natanael,Puchalski,9604309384
Cezary,Gałka,8680393409
Izaak,Michalczyk,6428893110
Irena,Kępa,9850509600
Eleonora,Dębski,2491625070
Lea,Kaleta,2690496325
Ewa,Falkowski,5467425205
Bertrand,Michałowski,2912376231
Wanesa,Jabłoński,3194522198
Leon,Baran,3024898994
Miron,Woś,7961452383
Izaak,Kisiel,8734017745
Roland,Mikołajczak,1633440355
Izabela,Jackowski,9642147599
Ferdynanda,Majka,9726281924
Wilhelmina,Rogala,3888510849
Hieronim,Kuś,2954638869
Malwina,Grzesiak,1310614554
Efrem,Rogalski,6654389973
Donald,Gwóźdź,0372552781
Ksenia,Strzelecki,3243075660
Benedykt,Ziętek,5306195726
Fabian,Makowski,6773433360
Janina,Zawada,7977915827
Herbert,Zarzycki,0866747107
Nazariusz,Buczek,3771268240
Żaneta,Stasiak,6346773468
Brajan,Żurek,7934949852
Gracja,Kowalczyk,2884667386
Nestor,Karczewski,9649469276
Edgar,Bednarski,5590355611
Kamila,Graczyk,8235832683
Klaudia,Filipiak,6837755935
Noemi,Andrzejczak,6722540589
Izabela,Orłowski,1973931032
Bertrand,Paluch,6914563912
Leonard,Czyż,1740664156
Salomon,Grzesiak,1222174043
Demetriusz,Kogut,4863864638
Arkadiusz,Czyż,5794943151
Kira,Krupiński,1421457686
Róża,Wolny,2595288777
Mikołaj,Pająk,9824556511
Ginewra,Zakrzewski,5752958306
Horacy,Milewski,7089221713
Gerald,Paczkowski,7633089626
Nadzieja,Stefański,4780489354
Józefina,Paszkowski,2026740636
Walter,Karczewski,8307325158
Magdalena,Kowalski,5309251647
Nestor,Witek,1256652100
Eugenia,Owczarek,0876601879
Borys,Aleksandrowicz,5197653589
Adam,Janiszewski,1424004991
Wiara,Dziedzic,0035376738
Laurenty,Jędrzejczyk,0722005987
Aleksander,Kucharczyk,4034669240
Elżbieta,Trzciński,4090083684
Liliana,Niedzielski,2549587082
Maryna,Zając,9217933323
Zachariasz,Sołtys,0248349192
Magdalena,Staniszewski,8310946799
Sylwester,Krupiński,5750403721
Adrian,Jastrzębski,8156400664
Koralia,Kujawski,7297840461
Archibald,Wiśniewski,5276782032
Laura,Pakuła,4035627090
Edmund,Górski,0189381774
Wilhelmina,Rak,8171975059
Hilarion,Marciniak,6481814091
Dominik,Misztal,0621946455
Platon,Skoczylas,8297319461
Wilhelm,Wroński,2050006548
Spirydion,Szcześniak,4976725936
Tacjana,Knapik,9317065199
Edgar,Lipka,4624368229
Izaak,Kołakowski,6506498024
Salwator,Niewiadomski,2844324733
Zachary,Czapla,0324459133
Oliwia,Piotrowski,7874877763
Noemi,Panek,8711209440
Michał,Kwieciński,2695919421
Cyrus,Stachurski,5903337891
Feliks,Czapla,7253900345
Alina,Majchrzak,0128391875
Patrycjusz,Lech,7566626277
Feliks,Michalski,7546941288
Nestor,Lis,5218622127
Angelina,Sienkiewicz,1860061145
Patrycja,Banaś,7715355081
Bertrand,Knapik,8360996326
Eustracjusz,Sochacki,5528079659
Marianna,Sołtys,4889944390
Adrian,Herman,5040191536
Klaudiusz,Paszkowski,1420133042
Klaudiusz,Świerczyński,5545491232
Eudoksja,Kalinowski,5232833163
Maksym,Kruszewski,9722036410
Oliwier,Kuś,3761739323
Pelagia,Szczerba,7396049327
Alwar,Drzewiecki,5060398212
Dawid,Frąckowiak,9664468256
Daniel,Tomczak,8160984950
Donald,Witek,5812828400
Galfryd,Królikowski,1300758745
Michał,Sikora,0235130123
Patrycja,Żukowski,9325399329
Florencja,Gadomski,9392281309
Porfiriusz,Kolasa,5358988318
Arseniusz,Adamek,4874768093
Walter,Kurek,4282136051
Filipa,Janas,6453023139
Ferdynanda,Adamiec,9791379625
Bruno,Robak,1240183881
Karol,Rogalski,1611286135
Fabian,Zawadzki,0587082134
Gilbert,Bednarek,8226271617
Joanna,Szczęsna,5211479072
Marianna,Chmielewski,3469029733
Hubert,Kulik,5430785905
Jakub,Zarzycki,7785180444
Kornel,Antczak,1826388006
Wanesa,Walkowiak,2112954925
Laurentyna,Majcher,3819485679
Adelajda,Białkowski,6841897407
Natalia,Kosowski,8019773412
Luiza,Lewicki,3209348045
Efrem,Urban,3587556416
Laurentyna,Kędziora,7039520406
Irena,Chrzanowski,5878055121
Adam,Masłowski,0187655888
Sybilla,Augustyniak,8517736188
Marta,Nowaczyk,3536594454
Miron,Makowski,3562000019
Konstanty,Mikołajczyk,4694591626
Aida,Książek,5303361735
Atanazy,Kaczmarczyk,6766593479
Laurenty,Modzelewski,3475884395
Aaron,Maciąg,9402158627
Tobiasz,Szwarc,7702935461
Tobiasz,Chrzanowski,5442615568
Amabela,Janas,9674320397
Nadzieja,Mucha,3510545085
Florian,Stachowicz,0418941548
Jadwiga,Szostak,4492054604
Wincenty,Andrzejczak,9924419732
Herman,Kisiel,4944076404
Maria,Stelmach,6543465728
Ansgary,Buczkowski,4474275065
Franciszek,Zawada,9237191851
Izydor,Kołodziejczyk,7800496675
Dominik,Sowa,8749633598
Lidia,Szwarc,1714270910
Wirginia,Konieczny,2779681934
Roger,Skowronek,8710055358
Franciszek,Pawłowski,0974233291
Eudoksja,Domagała,1718888966
Zofia,Pytel,3025864677
Walter,Wójcicki,0024675507
Natanael,Buczyński,3966866444
Eleonora,Brzeziński,0184119288
Aaron,Kozłowski,5323653414
Justyn,Bąkowski,2384710377
Edwin,Łuczak,8074260443
Izabela,Witczak,1039441534
Gabriel,Kłosowski,7193692810
Patrycjusz,Piekarski,1615116690
Wacław,Kowalczuk,1362571223
Jozue,Urbańczyk,9263123981
Karol,Socha,5103251966
Roger,Motyka,8465215184
Szczepan,Dębowski,9312466623
Leila,Filipiak,6314673743
Hugo,Zieliński,5752629312
Brygida,Gałka,2976604358
Wincenty,Sowa,5598305630
Sebastian,Tomczak,0411375481
Klemens,Szymczyk,1654596246
Ruta,Kubacki,8987085971
Greta,Drozd,9668969704
Weronika,Chmielewski,2070306941
Oliwia,Czerwiński,9097803158
Adelajda,Filipowicz,3979372877
Zachary,Prokop,5490709978
Arseniusz,Czaja,3815759817
Rafał,Klimek,9882476840
Alwar,Zdunek,3119760416
Dominik,Puchalski,6812397509
Wilhelm,Filipiak,1884571703
Hugo,Pawelec,9550204009
Walentyn,Murawski,7081465306
Walery,Pietrzak,4549310862
Hieronim,Stawicki,0552933931
Edwin,Jóźwik,4192812827
Weronika,Lach,8919832642
Ireneusz,Szatkowski,5523103960
Roland,Zagórski,7142383158
Kira,Dudzik,5170794306
Herman,Kępa,6852665464
Leon,Jakubiak,2112039068
Łukasz,Gołąb,8085920301
Izaak,Nawrocki,9968541828
Pantaleon,Mikulski,4137297427
Paulina,Dudek,0413926180
Maksymilian,Łukasik,7587135392
Edwin,Stachowicz,4371581007
Bibiana,Banach,7582009009
Marceli,Mikołajczyk,5848304109
Lucjan,Sawicki,4921176129
Reginald,Janik,9953535128
Weronika,Kobus,3589273340
Nikola,Czerwiński,3967916845
Wacław,Jasiński,8122284096
Irena,Paczkowski,9842200331
Ludwika,Golec,4495125424
Dina,Wójtowicz,2364574102
Arseniusz,Sitek,8774970729
Henryka,Rakowski,5179700829
Sabina,Andrzejewski,7353249225
Ksenofont,Graczyk,3751339751
Damian,Budziński,5531952723
Wacław,Podgórski,4864457620
Aleksander,Dominiak,1966373351
Stella,Michalczyk,2179859441
Zachariasz,Kępa,2539974919
Ida,Wojtasik,3826801330
Angela,Szwarc,5430589736
Gabriel,Zalewski,6350975533
Ireneusz,Czyż,9952596168
Seweryn,Szyszka,9142673303
Spirydion,Kubica,2289621576
Nazariusz,Banaś,7459487695
Natan,Świerczyński,4553189494
Ada,Tracz,5116380655
Rajmund,Nowakowski,9334610521
Abraham,Piechota,7814631710
Klemens,Niemczyk,4989694405
Leila,Chmielewski,5330700255
Larysa,Wojtkowiak,7981272699
Diana,Błaszczak,9949779479
Hipolit,Piotrowicz,7036683762
Bruno,Porębski,6953626526
Seweryn,Skóra,7955176536
Roman,Łukasiewicz,1251528581
Miron,Dobrzyński,7101561229
Roderyk,Wieczorek,5380862660
Izajasz,Kępa,5835945287
Porfiriusz,Zagórski,9010190576
Dorian,Herman,1576533400
Edwin,Cybulski,7267342788
Konstancja,Kasperek,4196805117
Tamara,Janiak,3002451382
Herbert,Kaczmarski,2048783280
Erwin,Rakowski,3481737061
Brygida,Socha,0066298298
Janina,Marek,1267802477
Jeremiasz,Jarząbek,9860372135
Gerald,Szwarc,5191700690
Osmund,Domagała,3781427020
Reginald,Krukowski,0817938383
Gedeon,Jurkiewicz,2485028469
Antonina,Rak,5106693435
Bruno,Łukasiewicz,5005915403
Aida,Puchalski,3494503550
Błażej,Wójtowicz,3495592449
Alwar,Kostecki,0068618746
Herman,Zieliński,6450713444
Nikodem,Urbaniak,0385317555
Patrycy,Dudziak,9432017507
Sybilla,Żmuda,3867123428
Szczepan,Piwowarczyk,5575474997
Elżbieta,Maciejewski,0425565274
Piotr,Misiak,5473230653
Archibald,Jędrzejczak,8792916136
Dariusz,Białas,0341690702
Krzysztof,Buczek,0554625575
Romeo,Laskowski,0183669290
Patryk,Pakuła,5766185222
